H	T	d	Uc	L
2.5	8	36	2	125.0428854
5	8	36	2	126.1515496
7.5	8	36	2	127.7265622
10	8	36	2	132.8186167
12.5	8	36	2	129.4078617
15	8	36	2	146.9127251
2.5	9	36	2	149.0552819
5	9	36	2	150.0501143
7.5	9	36	2	151.6919414
10	9	36	2	153.5195268
12.5	9	36	2	159.6833726
15	9	36	2	154.6892704
2.5	10	36	2	172.9160879
5	10	36	2	173.8697623
7.5	10	36	2	175.4530063
10	10	36	2	177.2471805
15	10	36	2	178.2960777
2.5	11	36	2	196.4852048
5	11	36	2	197.4534143
7.5	11	36	2	199.064331
10	11	36	2	200.8783744
12.5	11	36	2	203.4496554
2.5	12	36	2	219.7423835
5	12	36	2	220.7699317
7.5	12	36	2	222.4783488
10	12	36	2	224.8591957
12.5	12	36	2	227.2086935
15	12	36	2	232.6116436
2.5	13	36	2	242.7123161
5	13	36	2	243.8375504
7.5	13	36	2	245.7026631
10	13	36	2	248.290406
12.5	13	36	2	250.8357448
15	13	36	2	254.388045
2.5	14	36	2	265.432332
5	14	36	2	266.6899005
7.5	14	36	2	268.7640018
10	14	36	2	271.6218586
12.5	14	36	2	275.2165898
15	14	36	2	278.623567
2.5	15	36	2	287.9399638
5	15	36	2	289.3624256
7.5	15	36	2	291.6930461
10	15	36	2	294.8759438
12.5	15	36	2	298.8386675
15	15	36	2	302.5965297
2.5	16	36	2	310.2687823
5	16	36	2	311.8875086
7.5	16	36	2	314.5185324
10	16	36	2	318.0743809
12.5	16	36	2	322.450356
15	16	36	2	326.6061888
2.5	17	36	2	332.4474747
5	17	36	2	334.2931167
7.5	17	36	2	337.2652822
10	17	36	2	341.2356683
12.5	17	36	2	346.0613585
15	17	36	2	351.5946547
2.5	18	36	2	354.5001021
5	18	36	2	356.6027934
7.5	18	36	2	359.9538438
10	18	36	2	364.3744565
12.5	18	36	2	369.6786385
15	18	36	2	375.6877571
2.5	19	36	2	376.4467165
5	19	36	2	378.8361092
7.5	19	36	2	382.6007639
10	19	36	2	387.5017407
12.5	19	36	2	393.3065622
15	19	36	2	399.8064839
2.5	20	36	2	398.3040211
5	20	36	2	401.009217
7.5	20	36	2	405.2190752
10	20	36	2	410.6253723
12.5	20	36	2	416.9473874
15	20	36	2	423.9482903
2.5	3	38.5	2	25.32897515
2.5	4	38.5	2	40.29200775
5	4	38.5	2	73.48004251
2.5	5	38.5	2	57.99915419
5	5	38.5	2	60.58502124
7.5	5	38.5	2	89.53527775
2.5	6	38.5	2	78.68347475
5	6	38.5	2	80.19007459
7.5	6	38.5	2	80.66692209
2.5	7	38.5	2	101.7136505
5	7	38.5	2	103.0283975
7.5	7	38.5	2	106.7662392
10	7	38.5	2	104.8103807
12.5	7	38.5	2	124.4812491
2.5	8	38.5	2	126.0562859
5	8	38.5	2	127.1502331
7.5	8	38.5	2	128.7067743
10	8	38.5	2	133.7544616
12.5	8	38.5	2	130.2074165
15	8	38.5	2	149.2240111
2.5	9	38.5	2	150.8279992
5	9	38.5	2	151.7918285
7.5	9	38.5	2	153.3799266
10	9	38.5	2	155.1591574
12.5	9	38.5	2	161.0138631
15	9	38.5	2	156.3398744
2.5	10	38.5	2	175.5331158
5	10	38.5	2	176.4375198
7.5	10	38.5	2	177.9373378
10	10	38.5	2	179.6399856
12.5	10	38.5	2	185.1798967
15	10	38.5	2	188.9616023
2.5	11	38.5	2	199.971299
5	11	38.5	2	200.8702781
7.5	11	38.5	2	202.3656615
10	11	38.5	2	204.4521856
12.5	11	38.5	2	206.5230046
15	11	38.5	2	212.5216519
2.5	12	38.5	2	224.0929994
5	12	38.5	2	225.0292817
7.5	12	38.5	2	226.5873523
10	12	38.5	2	228.7621582
12.5	12	38.5	2	230.9048791
15	12	38.5	2	233.8934309
2.5	13	38.5	2	247.9109152
5	13	38.5	2	248.9203257
7.5	13	38.5	2	250.5972124
10	13	38.5	2	252.9318547
12.5	13	38.5	2	255.2234373
15	13	38.5	2	258.71804
2.5	14	38.5	2	271.4586214
5	14	38.5	2	272.5729461
7.5	14	38.5	2	274.4177411
10	14	38.5	2	276.9735507
12.5	14	38.5	2	280.2111164
15	14	38.5	2	283.2663132
2.5	15	38.5	2	294.7735003
5	15	38.5	2	296.0222261
7.5	15	38.5	2	298.0793878
10	15	38.5	2	300.9100909
12.5	15	38.5	2	304.4668476
15	15	38.5	2	307.8254061
2.5	16	38.5	2	317.8904091
5	16	38.5	2	319.3017412
7.5	16	38.5	2	321.6124427
10	16	38.5	2	324.7656484
12.5	16	38.5	2	328.6896503
15	16	38.5	2	333.30654
2.5	17	38.5	2	340.8397826
5	17	38.5	2	342.4412181
7.5	17	38.5	2	345.0440324
10	17	38.5	2	348.5620195
12.5	17	38.5	2	352.8934032
15	17	38.5	2	357.9276698
2.5	18	38.5	2	363.6474714
5	18	38.5	2	365.4660954
7.5	18	38.5	2	368.3972799
10	18	38.5	2	372.3174003
12.5	18	38.5	2	377.0892263
15	18	38.5	2	382.573751
2.5	19	38.5	2	386.3351899
5	19	38.5	2	388.3977973
7.5	19	38.5	2	391.6913469
10	19	38.5	2	396.0462534
12.5	19	38.5	2	401.2852526
15	19	38.5	2	407.2399679
2.5	20	38.5	2	408.9211221
5	20	38.5	2	411.2542274
7.5	20	38.5	2	414.9418043
10	20	38.5	2	419.7596343
12.5	20	38.5	2	425.4869423
15	20	38.5	2	431.9263275
2.5	3	41	2	25.32881199
2.5	4	41	2	40.29259908
5	4	41	2	74.3256405
2.5	5	41	2	58.00680128
5	5	41	2	60.48236513
7.5	5	41	2	90.19783465
2.5	6	41	2	78.76102844
5	6	41	2	80.27119403
7.5	6	41	2	80.74694847
10	6	41	2	108.9258538
2.5	7	41	2	102.043014
5	7	41	2	103.3575419
7.5	7	41	2	106.9869626
10	7	41	2	105.14511
12.5	7	41	2	125.7369253
2.5	8	41	2	126.8855137
5	8	41	2	127.9702317
7.5	8	41	2	129.5159358
10	8	41	2	134.4986104
12.5	8	41	2	131.0278675
15	8	41	2	151.3200044
2.5	9	41	2	152.3529462
5	9	41	2	153.2943848
7.5	9	41	2	154.84339
10	9	41	2	156.6187168
12.5	9	41	2	162.4597015
15	9	41	2	157.781966
2.5	10	41	2	177.8585238
5	10	41	2	178.7254284
7.5	10	41	2	180.1614769
10	10	41	2	181.7954059
12.5	10	41	2	187.4677287
15	10	41	2	190.9088113
2.5	11	41	2	203.1357211
5	11	41	2	203.9807397
7.5	11	41	2	205.3856353
10	11	41	2	207.3448455
12.5	11	41	2	209.2899591
15	11	41	2	215.1893867
2.5	12	41	2	228.0998529
5	12	41	2	228.9641465
7.5	12	41	2	230.4028434
10	12	41	2	232.4123419
12.5	12	41	2	234.3912787
15	12	41	2	237.1666057
2.5	13	41	2	252.7479336
5	13	41	2	253.6653757
7.5	13	41	2	255.1914573
10	13	41	2	257.3205583
12.5	13	41	2	260.0423369
15	13	41	2	262.4773961
2.5	14	41	2	277.1077373
5	14	41	2	278.1078299
7.5	14	41	2	279.7675853
10	14	41	2	282.0754618
12.5	14	41	2	285.0132597
15	14	41	2	287.6357072
2.5	15	41	2	301.2154138
5	15	41	2	302.3251227
7.5	15	41	2	304.1601494
10	15	41	2	306.6987233
12.5	15	41	2	309.9099467
15	15	41	2	312.9302223
2.5	16	41	2	325.106545
5	16	41	2	326.3514104
7.5	16	41	2	328.4001558
10	16	41	2	331.2158172
12.5	16	41	2	334.7497261
15	16	41	2	338.9423284
2.5	17	41	2	348.8130296
5	17	41	2	350.2178201
7.5	17	41	2	352.5164322
10	17	41	2	355.6509815
12.5	17	41	2	359.5497987
15	17	41	2	364.1314713
2.5	18	41	2	372.3623676
5	18	41	2	373.9514508
7.5	18	41	2	376.5341967
10	18	41	2	380.0253187
12.5	18	41	2	384.3249566
15	18	41	2	389.3268628
2.5	19	41	2	395.7778721
5	19	41	2	397.5754034
7.5	19	41	2	400.4748224
10	19	41	2	404.3563063
12.5	19	41	2	409.0869181
15	19	41	2	414.5335145
2.5	20	41	2	419.0791828
5	20	41	2	421.1091775
7.5	20	41	2	424.3560771
10	20	41	2	428.6579232
12.5	20	41	2	433.8444034
15	20	41	2	439.7544372
2.5	3	43.5	2	25.32866912
2.5	4	43.5	2	40.29306211
5	4	43.5	2	75.47249565
2.5	5	43.5	2	58.01125865
5	5	43.5	2	60.38325717
2.5	6	43.5	2	78.81361338
5	6	43.5	2	80.32690193
7.5	6	43.5	2	80.80106964
10	6	43.5	2	109.6246784
2.5	7	43.5	2	102.2915538
5	7	43.5	2	103.6071212
7.5	7	43.5	2	107.1268001
10	7	43.5	2	105.3996518
12.5	7	43.5	2	126.8065742
2.5	8	43.5	2	127.5608018
5	8	43.5	2	128.6400854
7.5	8	43.5	2	130.1801551
10	8	43.5	2	134.9592701
12.5	8	43.5	2	131.6918775
15	8	43.5	2	153.1820975
2.5	9	43.5	2	153.6605308
5	9	43.5	2	154.5859257
7.5	9	43.5	2	156.1066696
10	9	43.5	2	157.8531239
12.5	9	43.5	2	163.6905894
15	9	43.5	2	159.0340531
2.5	10	43.5	2	179.9212147
5	10	43.5	2	180.7594657
7.5	10	43.5	2	182.146599
10	10	43.5	2	183.7288514
12.5	10	43.5	2	189.7406539
15	10	43.5	2	192.1758944
2.5	11	43.5	2	206.0062576
5	11	43.5	2	206.8088556
7.5	11	43.5	2	208.1423577
10	11	43.5	2	210.0005133
12.5	11	43.5	2	211.8477061
2.5	12	43.5	2	231.7903296
5	12	43.5	2	232.597235
7.5	12	43.5	2	233.9403195
10	12	43.5	2	235.8164121
12.5	12	43.5	2	237.6650473
15	12	43.5	2	240.2670439
2.5	13	43.5	2	257.2509024
5	13	43.5	2	258.0944806
7.5	13	43.5	2	259.4986607
10	13	43.5	2	261.4599655
12.5	13	43.5	2	263.9717708
15	13	43.5	2	266.2115531
2.5	14	43.5	2	282.4076988
5	14	43.5	2	283.3156363
7.5	14	43.5	2	284.8248241
10	14	43.5	2	286.9283828
12.5	14	43.5	2	289.6149535
15	14	43.5	2	292.0029309
2.5	15	43.5	2	307.2944059
5	15	43.5	2	308.291613
7.5	15	43.5	2	309.9448653
10	15	43.5	2	312.2405847
12.5	15	43.5	2	315.1587563
15	15	43.5	2	318.6756844
2.5	16	43.5	2	331.946676
5	16	43.5	2	333.0564707
7.5	16	43.5	2	334.8896857
10	16	43.5	2	337.4222707
12.5	16	43.5	2	340.6213864
15	16	43.5	2	344.4453053
2.5	17	43.5	2	356.3975285
5	17	43.5	2	357.6423562
7.5	17	43.5	2	359.6892638
10	17	43.5	2	362.4993297
12.5	17	43.5	2	366.0224443
15	17	43.5	2	370.1993704
2.5	18	43.5	2	380.6759388
5	18	43.5	2	382.0778003
7.5	18	43.5	2	384.3705004
10	18	43.5	2	387.4951602
12.5	18	43.5	2	391.379765
15	18	43.5	2	395.9442893
2.5	19	43.5	2	404.8067339
5	19	43.5	2	406.3874271
7.5	19	43.5	2	408.9566416
10	19	43.5	2	412.4297804
12.5	19	43.5	2	416.7082702
15	19	43.5	2	421.6885855
2.5	20	43.5	2	428.8109727
5	20	43.5	2	430.5922135
7.5	20	43.5	2	433.4673587
10	20	43.5	2	437.31974
12.5	20	43.5	2	442.0197688
15	20	43.5	2	447.4384371
2.5	3	48.5	2	25.3284399
2.5	4	48.5	2	40.29377669
5	4	48.5	2	77.48099974
2.5	5	48.5	2	58.0153669
5	5	48.5	2	60.19962644
7.5	5	48.5	2	90.02133434
2.5	6	48.5	2	78.87317769
5	6	48.5	2	80.39135937
7.5	6	48.5	2	80.8615534
10	6	48.5	2	111.5655249
2.5	7	48.5	2	102.6180022
5	7	48.5	2	103.9370974
10	7	48.5	2	105.7369453
2.5	8	48.5	2	128.5502251
5	8	48.5	2	129.6255677
7.5	8	48.5	2	131.1636633
12.5	8	48.5	2	132.6793012
15	8	48.5	2	156.2856963
2.5	9	48.5	2	155.7300255
5	9	48.5	2	156.6362529
7.5	9	48.5	2	158.1226281
10	9	48.5	2	159.8363557
12.5	9	48.5	2	165.5980431
15	9	48.5	2	160.8288147
2.5	10	48.5	2	183.3607292
5	10	48.5	2	184.1603265
7.5	10	48.5	2	185.4811014
10	10	48.5	2	186.9955455
12.5	10	48.5	2	189.1039166
15	10	48.5	2	195.6625306
2.5	11	48.5	2	210.9634774
5	11	48.5	2	211.7058268
7.5	11	48.5	2	212.9375332
10	11	48.5	2	214.6506656
12.5	11	48.5	2	216.3614078
15	11	48.5	2	222.6063619
2.5	12	48.5	2	238.3177159
5	12	48.5	2	239.0410594
7.5	12	48.5	2	240.244279
10	12	48.5	2	241.9237547
12.5	12	48.5	2	243.5845776
15	12	48.5	2	246.0064858
2.5	13	48.5	2	265.3501082
5	13	48.5	2	266.0847324
7.5	13	48.5	2	267.3079689
10	13	48.5	2	269.0177643
12.5	13	48.5	2	271.2104467
15	13	48.5	2	273.1608879
2.5	14	48.5	2	292.056867
5	14	48.5	2	292.8278741
7.5	14	48.5	2	294.1114382
10	14	48.5	2	295.904911
12.5	14	48.5	2	298.2035721
15	14	48.5	2	300.2370868
2.5	15	48.5	2	318.4625093
5	15	48.5	2	319.2917813
7.5	15	48.5	2	320.6706726
10	15	48.5	2	322.5938757
12.5	15	48.5	2	325.0529951
15	15	48.5	2	328.0354532
2.5	16	48.5	2	344.6004869
5	16	48.5	2	345.5079715
7.5	16	48.5	2	347.0137894
10	16	48.5	2	349.1077273
12.5	16	48.5	2	351.7749728
15	16	48.5	2	354.995428
2.5	17	48.5	2	370.5047929
5	17	48.5	2	371.5093208
7.5	17	48.5	2	373.1714657
10	17	48.5	2	375.4735091
12.5	17	48.5	2	378.391226
15	17	48.5	2	381.8940359
2.5	18	48.5	2	396.2066791
5	18	48.5	2	397.3264768
7.5	18	48.5	2	399.172876
10	18	48.5	2	401.7175935
12.5	18	48.5	2	404.9236984
15	18	48.5	2	408.7471617
2.5	19	48.5	2	421.7336536
5	19	48.5	2	422.9866605
7.5	19	48.5	2	425.0441836
10	19	48.5	2	427.8637926
12.5	19	48.5	2	431.392285
15	19	48.5	2	435.5693066
2.5	20	48.5	2	447.1094457
5	20	48.5	2	448.5135042
7.5	20	48.5	2	450.8081761
10	20	48.5	2	453.9327544
12.5	20	48.5	2	457.8140053
15	20	48.5	2	462.3725916
2.5	3	46	2	25.3285463
2.5	4	46	2	40.29344612
5	4	46	2	76.89397734
2.5	5	46	2	58.01385508
5	5	46	2	60.28880752
7.5	5	46	2	91.49812842
2.5	6	46	2	78.84917495
5	6	46	2	80.36512284
7.5	6	46	2	80.8373928
10	6	46	2	110.3669974
2.5	7	46	2	102.4782646
5	7	46	2	103.7954862
10	7	46	2	105.5921285
2.5	8	46	2	128.1082548
5	8	46	2	129.1846982
7.5	8	46	2	130.722632
10	8	46	2	135.4126978
12.5	8	46	2	132.2364228
15	8	46	2	154.8279578
2.5	9	46	2	154.7780582
5	9	46	2	155.6921181
7.5	9	46	2	157.1926663
10	9	46	2	158.9193964
12.5	9	46	2	164.7287968
15	9	46	2	159.9027599
2.5	10	46	2	181.7473512
5	10	46	2	182.563684
7.5	10	46	2	183.913257
10	10	46	2	185.456702
12.5	10	46	2	187.6067111
15	10	46	2	194.1397925
2.5	11	46	2	208.6079388
5	11	46	2	209.3769703
7.5	11	46	2	210.6538195
10	11	46	2	212.4314057
12.5	11	46	2	214.2020713
2.5	12	46	2	235.1889245
5	12	46	2	235.9496707
7.5	12	46	2	237.2155847
10	12	46	2	238.9834003
12.5	12	46	2	240.7278716
15	12	46	2	243.2871798
2.5	13	46	2	261.4443129
5	13	46	2	262.2279711
7.5	13	46	2	263.5327958
10	13	46	2	265.3563376
12.5	13	46	2	267.6939621
15	13	46	2	269.7745369
2.5	14	46	2	287.3833518
5	14	46	2	288.2161674
7.5	14	46	2	289.6018381
10	14	46	2	291.53619
12.5	14	46	2	294.0120274
15	14	46	2	296.2061238
2.5	15	46	2	313.0358942
5	15	46	2	313.9411064
7.5	15	46	2	315.4444856
10	15	46	2	317.5375578
12.5	15	46	2	320.2073774
15	15	46	2	323.4352304
2.5	16	46	2	338.4369136
5	16	46	2	339.4359968
7.5	16	46	2	341.0906922
10	16	46	2	343.3853348
12.5	16	46	2	346.2978464
15	16	46	2	349.7991998
2.5	17	46	2	363.6201476
5	17	46	2	364.7335845
7.5	17	46	2	366.5710557
10	17	46	2	369.1063316
12.5	17	46	2	372.3045271
15	17	46	2	376.1229381
2.5	18	46	2	388.6158353
5	18	46	2	389.8635913
7.5	18	46	2	391.9137898
10	18	46	2	394.7256867
12.5	18	46	2	398.2476322
15	18	46	2	402.4200235
2.5	19	46	2	413.4502102
5	19	46	2	414.8520168
7.5	19	46	2	417.143726
10	19	46	2	420.265515
12.5	19	46	2	424.1448149
15	19	46	2	428.7021879
2.5	20	46	2	438.1456994
5	20	46	2	439.721214
7.5	20	46	2	442.2821959
10	20	46	2	445.7445801
12.5	20	46	2	450.0106694
15	20	46	2	454.9787007
2.5	4	51	2	40.29406749
5	4	51	2	85.21615123
2.5	5	51	2	58.01624695
5	5	51	2	60.11591478
7.5	5	51	2	90.62721447
2.5	6	51	2	78.8893558
5	6	51	2	80.40940578
7.5	6	51	2	80.87744075
10	6	51	2	112.1959868
2.5	7	51	2	102.7222605
5	7	51	2	104.043218
10	7	51	2	105.8454068
15	7	51	2	129.8711251
2.5	8	51	2	128.9056848
5	8	51	2	129.9810577
7.5	8	51	2	131.5207679
12.5	8	51	2	133.0398301
15	8	51	2	157.5825578
2.5	9	51	2	156.5383542
5	9	51	2	157.4393513
7.5	9	51	2	158.9160481
10	9	51	2	160.621704
12.5	9	51	2	166.3180366
15	9	51	2	161.6170483
2.5	10	51	2	184.7830603
5	10	51	2	185.5699421
7.5	10	51	2	186.8687299
10	10	51	2	188.3617
12.5	10	51	2	190.4386943
15	10	51	2	196.999984
2.5	11	51	2	213.0936127
5	11	51	2	213.8146941
7.5	11	51	2	215.0103373
10	11	51	2	216.6717969
12.5	11	51	2	218.3355901
15	11	51	2	224.6760143
2.5	12	51	2	241.1967469
5	12	51	2	241.8896018
7.5	12	51	2	243.0416112
10	12	51	2	244.6486881
12.5	12	51	2	246.2420722
15	12	51	2	248.5557641
2.5	13	51	2	268.9880843
5	13	51	2	269.6822801
7.5	13	51	2	270.8380711
10	13	51	2	272.4534466
12.5	13	51	2	274.5250932
15	13	51	2	276.368835
2.5	14	51	2	296.4481529
5	14	51	2	297.1678839
7.5	14	51	2	298.3664403
10	14	51	2	300.0419869
12.5	14	51	2	302.1912195
15	14	51	2	304.0913688
2.5	15	51	2	323.5945135
5	15	51	2	324.3605597
7.5	15	51	2	325.635317
10	15	51	2	327.4154233
12.5	15	51	2	329.6953795
15	15	51	2	332.4666643
2.5	16	51	2	350.4581631
5	16	51	2	351.2892088
7.5	16	51	2	352.6700317
10	16	51	2	354.5939651
12.5	16	51	2	357.0510765
15	16	51	2	360.0274812
2.5	17	51	2	377.0728259
5	17	51	2	377.9863131
7.5	17	51	2	379.5007739
10	17	51	2	381.6042147
12.5	17	51	2	384.2798367
15	17	51	2	387.5058425
2.5	18	51	2	403.4704765
5	18	51	2	404.4831505
7.5	18	51	2	406.1573263
10	18	51	2	408.4733069
12.5	18	51	2	411.4047248
15	18	51	2	414.9192448
2.5	19	51	2	429.67974
5	19	51	2	430.8079941
7.5	19	51	2	432.6669461
10	19	51	2	435.2263917
12.5	19	51	2	438.4474063
15	19	51	2	442.284461
2.5	20	51	2	455.725565
5	20	51	2	456.9856558
7.5	20	51	2	459.053699
10	20	51	2	461.8857083
12.5	20	51	2	465.4269588
15	20	51	2	469.61613
2.5	4	53.5	2	40.29432657
5	4	53.5	2	85.72373516
2.5	5	53.5	2	58.01675917
5	5	53.5	2	60.03764168
7.5	5	53.5	2	100.5370978
2.5	6	53.5	2	78.9002489
5	6	53.5	2	80.42186513
7.5	6	53.5	2	80.8877241
10	6	53.5	2	112.800278
2.5	7	53.5	2	102.7998515
5	7	53.5	2	104.1225347
10	7	53.5	2	105.9262912
2.5	8	53.5	2	129.1905949
5	8	53.5	2	130.2666997
7.5	8	53.5	2	131.8088869
10	8	53.5	2	136.2484589
12.5	8	53.5	2	133.3307528
15	8	53.5	2	158.7441943
2.5	9	53.5	2	157.2225854
5	9	53.5	2	158.1202762
7.5	9	53.5	2	159.5906354
10	9	53.5	2	161.2918171
12.5	9	53.5	2	166.9088542
15	9	53.5	2	162.2919257
2.5	10	53.5	2	186.0341883
5	10	53.5	2	186.8114893
7.5	10	53.5	2	188.0936123
10	10	53.5	2	189.570915
12.5	10	53.5	2	191.6245181
15	10	53.5	2	198.1652156
2.5	11	53.5	2	215.0173794
5	11	53.5	2	215.721492
7.5	11	53.5	2	216.8882978
10	11	53.5	2	218.508296
12.5	11	53.5	2	220.1353527
15	11	53.5	2	226.9105667
2.5	12	53.5	2	243.844331
5	12	53.5	2	244.5122175
7.5	12	53.5	2	245.6222176
10	12	53.5	2	247.169741
12.5	12	53.5	2	249.1484929
15	12	53.5	2	250.9332774
2.5	13	53.5	2	272.3762179
5	13	53.5	2	273.0368663
7.5	13	53.5	2	274.136578
10	13	53.5	2	275.6731938
12.5	13	53.5	2	277.6434095
15	13	53.5	2	279.3993752
2.5	14	53.5	2	300.5751964
5	14	53.5	2	301.2520776
7.5	14	53.5	2	302.3794037
10	14	53.5	2	303.9557236
12.5	14	53.5	2	305.978488
15	14	53.5	2	308.4434151
2.5	15	53.5	2	328.4501499
5	15	53.5	2	329.1631488
7.5	15	53.5	2	330.3502209
10	15	53.5	2	332.0091776
12.5	15	53.5	2	334.1363332
15	15	53.5	2	336.7258094
2.5	16	53.5	2	356.028601
5	16	53.5	2	356.7953561
7.5	16	53.5	2	358.0705555
10	16	53.5	2	359.8498361
12.5	16	53.5	2	362.1265249
15	16	53.5	2	364.891022
2.5	17	53.5	2	383.3434203
5	17	53.5	2	384.1802064
7.5	17	53.5	2	385.5695043
10	17	53.5	2	387.5031817
12.5	17	53.5	2	389.9695975
15	17	53.5	2	392.9532609
2.5	18	53.5	2	410.426975
5	18	53.5	2	411.3492768
7.5	18	53.5	2	412.8770906
10	18	53.5	2	414.9966574
12.5	18	53.5	2	417.6891622
15	18	53.5	2	420.930954
2.5	19	53.5	2	437.3088233
5	19	53.5	2	438.3317036
7.5	19	53.5	2	440.0214306
10	19	53.5	2	442.3564207
12.5	19	53.5	2	445.3082146
15	19	53.5	2	448.8426376
2.5	20	53.5	2	464.0150334
5	20	53.5	2	465.1533694
7.5	20	53.5	2	467.0277046
10	20	53.5	2	469.6060417
12.5	20	53.5	2	472.8475399
15	20	53.5	2	476.7050944
2.5	4	56	2	40.29455913
5	4	56	2	85.85983508
2.5	5	56	2	58.01705726
5	5	56	2	59.9644008
7.5	5	56	2	96.88423808
2.5	6	56	2	78.90757808
5	6	56	2	80.43051647
7.5	6	56	2	80.89422777
10	6	56	2	113.3669699
2.5	7	56	2	102.8574786
5	7	56	2	104.1816924
10	7	56	2	105.9863547
12.5	7	56	2	142.5296015
15	7	56	2	138.945316
2.5	8	56	2	129.4182694
5	8	56	2	130.4955083
7.5	8	56	2	132.0406281
10	8	56	2	136.3711125
12.5	8	56	2	133.5646347
2.5	9	56	2	157.8000561
5	9	56	2	158.6958499
7.5	9	56	2	160.1623361
10	9	56	2	161.861641
12.5	9	56	2	167.3883059
15	9	56	2	162.8653612
2.5	10	56	2	187.1322551
5	10	56	2	187.9024276
7.5	10	56	2	189.1720574
10	10	56	2	190.6381855
12.5	10	56	2	192.703879
15	10	56	2	199.1786708
2.5	11	56	2	216.7523184
5	11	56	2	217.4429034
7.5	11	56	2	218.5866649
10	11	56	2	220.1734131
12.5	11	56	2	221.7718236
15	11	56	2	223.9787942
2.5	12	56	2	246.2772979
5	12	56	2	246.9246668
7.5	12	56	2	248.000095
10	12	56	2	249.4984926
12.5	12	56	2	251.4130082
15	12	56	2	253.1445118
2.5	13	56	2	275.5309344
5	13	56	2	276.1635943
7.5	13	56	2	277.2164448
10	13	56	2	278.6870803
12.5	13	56	2	280.5720096
15	13	56	2	282.2555415
2.5	14	56	2	304.4543447
5	14	56	2	305.095187
7.5	14	56	2	306.1624802
10	14	56	2	307.6549006
12.5	14	56	2	309.5702434
15	14	56	2	311.9049748
2.5	15	56	2	333.0459333
5	15	56	2	333.7141157
7.5	15	56	2	334.8269011
10	15	56	2	336.382785
12.5	15	56	2	338.3791872
15	15	56	2	340.8119177
2.5	16	56	2	361.3286491
5	16	56	2	362.0409435
7.5	16	56	2	363.2263423
10	16	56	2	364.8819705
12.5	16	56	2	367.0033171
15	16	56	2	369.5837109
2.5	17	56	2	389.3338644
5	17	56	2	390.105564
7.5	17	56	2	391.3881571
10	17	56	2	393.1761214
12.5	17	56	2	395.4613889
15	17	56	2	398.2329666
2.5	18	56	2	417.0939684
5	18	56	2	417.9394847
7.5	18	56	2	419.342219
10	18	56	2	421.2925357
12.5	18	56	2	423.7770097
15	18	56	2	426.778389
2.5	19	56	2	444.6392417
5	19	56	2	445.5724935
7.5	19	56	2	447.1172613
10	19	56	2	449.2580652
12.5	19	56	2	451.9740944
15	19	56	2	455.239783
2.5	20	56	2	471.9967553
5	20	56	2	473.031422
7.5	20	56	2	474.7394193
10	20	56	2	477.0973747
12.5	20	56	2	480.0748113
15	20	56	2	483.6356961
2.5	4	58.5	2	40.29476892
5	4	58.5	2	86.15646448
2.5	5	58.5	2	58.01723073
5	5	58.5	2	59.89493628
7.5	5	58.5	2	100.0908481
2.5	6	58.5	2	78.91250678
5	6	58.5	2	80.43657248
7.5	6	58.5	2	80.8981943
10	6	58.5	2	113.9132576
2.5	7	58.5	2	102.9002087
5	7	58.5	2	104.2257403
10	7	58.5	2	106.0307604
12.5	7	58.5	2	143.0003076
15	7	58.5	2	142.0050646
2.5	8	58.5	2	129.5997261
5	8	58.5	2	130.6782963
7.5	8	58.5	2	132.2265293
10	8	58.5	2	136.4450306
12.5	8	58.5	2	133.7520236
2.5	9	58.5	2	158.2860652
5	9	58.5	2	159.1809802
7.5	9	58.5	2	160.6453904
10	9	58.5	2	162.3446649
12.5	9	58.5	2	167.6326322
15	9	58.5	2	163.3515497
2.5	10	58.5	2	188.0938336
5	10	58.5	2	188.8587977
7.5	10	58.5	2	190.1192073
10	10	58.5	2	191.5776386
12.5	10	58.5	2	193.6257961
15	10	58.5	2	200.0514851
2.5	11	58.5	2	218.3146418
5	11	58.5	2	218.994471
7.5	11	58.5	2	220.119861
10	11	58.5	2	221.6799979
12.5	11	58.5	2	223.2562061
15	11	58.5	2	225.4312734
2.5	12	58.5	2	248.5111913
5	12	58.5	2	249.1416622
7.5	12	58.5	2	250.1885784
10	12	58.5	2	251.6463737
12.5	12	58.5	2	253.5076347
15	12	58.5	2	255.1960732
2.5	13	58.5	2	278.4673264
5	13	58.5	2	279.0765309
7.5	13	58.5	2	280.0900596
10	13	58.5	2	281.5052159
12.5	13	58.5	2	283.3182179
15	13	58.5	2	284.9418163
2.5	14	58.5	2	308.1005376
5	14	58.5	2	308.7108992
7.5	14	58.5	2	309.7273351
10	14	58.5	2	311.1484983
12.5	14	58.5	2	312.9722767
15	14	58.5	2	315.1954869
2.5	15	58.5	2	337.3968929
5	15	58.5	2	338.026977
7.5	15	58.5	2	339.0764741
10	15	58.5	2	340.5442532
12.5	15	58.5	2	342.4283781
15	15	58.5	2	344.725705
2.5	16	58.5	2	366.373595
5	16	58.5	2	367.0394552
7.5	16	58.5	2	368.1480691
10	16	58.5	2	369.6975124
12.5	16	58.5	2	371.6846927
15	16	58.5	2	374.1049195
2.5	17	58.5	2	395.059816
5	17	58.5	2	395.7759193
7.5	17	58.5	2	396.9670305
10	17	58.5	2	398.6293925
12.5	17	58.5	2	400.7574057
15	17	58.5	2	403.3432659
2.5	18	58.5	2	423.487556
5	18	58.5	2	424.2673992
