H	T	d	Uc	L
15.00	10.00	63.50	2.00	201.4367481702
2.50	11.00	63.50	2.00	220.9803993365
5.00	11.00	63.50	2.00	221.6450256227
7.50	11.00	63.50	2.00	222.7443236784
10.00	11.00	63.50	2.00	224.2664088262
12.50	11.00	63.50	2.00	225.8126582747
15.00	11.00	63.50	2.00	227.9431606114
2.50	12.00	63.50	2.00	252.4384237438
5.00	12.00	63.50	2.00	253.0434755118
7.50	12.00	63.50	2.00	254.0474166203
10.00	12.00	63.50	2.00	255.4438271856
12.50	12.00	63.50	2.00	257.2242349696
15.00	12.00	63.50	2.00	258.8498822915
2.50	13.00	63.50	2.00	283.7398889744
5.00	13.00	63.50	2.00	284.3127290957
7.50	13.00	63.50	2.00	285.2652007160
10.00	13.00	63.50	2.00	286.5940026567
12.50	13.00	63.50	2.00	288.2946560761
15.00	13.00	63.50	2.00	289.8272791561
2.50	14.00	63.50	2.00	314.7479073805
5.00	14.00	63.50	2.00	315.3102541082
7.50	14.00	63.50	2.00	316.2464346969
10.00	14.00	63.50	2.00	317.5548354685
12.50	14.00	63.50	2.00	319.2331381092
15.00	14.00	63.50	2.00	321.2782018351
2.50	15.00	63.50	2.00	345.4182122808
5.00	15.00	63.50	2.00	345.9877525698
7.50	15.00	63.50	2.00	346.9364399978
10.00	15.00	63.50	2.00	348.2633727951
12.50	15.00	63.50	2.00	349.9671094254
15.00	15.00	63.50	2.00	352.0454521040
2.50	16.00	63.50	2.00	375.7527551486
5.00	16.00	63.50	2.00	376.3444522176
7.50	16.00	63.50	2.00	377.3300474308
10.00	16.00	63.50	2.00	378.7085717445
12.50	16.00	63.50	2.00	380.4784215243
15.00	16.00	63.50	2.00	382.6370884308
2.50	17.00	63.50	2.00	405.7739849710
5.00	17.00	63.50	2.00	406.4010215860
7.50	17.00	63.50	2.00	407.4449894910
10.00	17.00	63.50	2.00	408.9041198548
12.50	17.00	63.50	2.00	410.7756736224
15.00	17.00	63.50	2.00	413.0556652755
2.50	18.00	63.50	2.00	435.5117317310
5.00	18.00	63.50	2.00	436.1861581219
7.50	18.00	63.50	2.00	437.3080378855
10.00	18.00	63.50	2.00	438.8740240074
12.50	18.00	63.50	2.00	440.8792254882
15.00	18.00	63.50	2.00	443.3169898523
2.50	19.00	63.50	2.00	464.9969095402
5.00	19.00	63.50	2.00	465.7300805688
7.50	19.00	63.50	2.00	466.9481647412
10.00	19.00	63.50	2.00	468.6453497520
12.50	19.00	63.50	2.00	470.8134643056
15.00	19.00	63.50	2.00	473.4419139327
2.50	20.00	63.50	2.00	494.2587104872
5.00	20.00	63.50	2.00	495.0615794564
7.50	20.00	63.50	2.00	496.3933634304
10.00	20.00	63.50	2.00	498.2447421331
12.50	20.00	63.50	2.00	500.6029796650
15.00	20.00	63.50	2.00	503.4521490712
2.50	3.00	66.00	2.00	25.3279781788
2.50	4.00	66.00	2.00	40.2952881923
5.00	4.00	66.00	2.00	86.3327978463
2.50	5.00	66.00	2.00	58.0174245966
5.00	5.00	66.00	2.00	59.7183068167
7.50	5.00	66.00	2.00	101.4089160607
2.50	6.00	66.00	2.00	78.9195426697
5.00	6.00	66.00	2.00	80.4461783029
7.50	6.00	66.00	2.00	80.9020359247
10.00	6.00	66.00	2.00	116.3115600003
2.50	7.00	66.00	2.00	102.9725640934
5.00	7.00	66.00	2.00	104.3008786273
10.00	7.00	66.00	2.00	106.1046951403
12.50	7.00	66.00	2.00	143.8142295329
15.00	7.00	66.00	2.00	149.4889513659
2.50	8.00	66.00	2.00	129.9492507037
5.00	8.00	66.00	2.00	131.0318623288
7.50	8.00	66.00	2.00	132.5890339043
10.00	8.00	66.00	2.00	136.4661617489
12.50	8.00	66.00	2.00	134.1155699101
15.00	8.00	66.00	2.00	173.5267086031
2.50	9.00	66.00	2.00	159.3211567183
5.00	9.00	66.00	2.00	160.2169181483
7.50	9.00	66.00	2.00	161.6813839531
10.00	9.00	66.00	2.00	163.3866722579
12.50	9.00	66.00	2.00	168.4327339939
15.00	9.00	66.00	2.00	164.4012483537
2.50	10.00	66.00	2.00	190.3040241024
5.00	10.00	66.00	2.00	191.0611100241
7.50	10.00	66.00	2.00	192.3071220438
10.00	10.00	66.00	2.00	194.0201284384
12.50	10.00	66.00	2.00	195.7783998156
15.00	10.00	66.00	2.00	201.7972639003
2.50	11.00	66.00	2.00	222.1106556947
5.00	11.00	66.00	2.00	222.7700738871
7.50	11.00	66.00	2.00	223.8603724683
10.00	11.00	66.00	2.00	225.3692093304
12.50	11.00	66.00	2.00	226.9058719665
15.00	11.00	66.00	2.00	229.0213764668
2.50	12.00	66.00	2.00	254.1577020747
5.00	12.00	66.00	2.00	254.7532941256
7.50	12.00	66.00	2.00	255.7412053207
10.00	12.00	66.00	2.00	257.1146405780
12.50	12.00	66.00	2.00	258.8646476485
15.00	12.00	66.00	2.00	260.4678151718
2.50	13.00	66.00	2.00	286.1010434284
5.00	13.00	66.00	2.00	286.6598238113
7.50	13.00	66.00	2.00	287.5886554370
10.00	13.00	66.00	2.00	288.8839489205
12.50	13.00	66.00	2.00	290.5408704851
15.00	13.00	66.00	2.00	292.0391868435
2.50	14.00	66.00	2.00	317.7735093388
5.00	14.00	66.00	2.00	318.3169200684
7.50	14.00	66.00	2.00	319.2214040552
10.00	14.00	66.00	2.00	320.4851686595
12.50	14.00	66.00	2.00	322.1056996324
15.00	14.00	66.00	2.00	324.0797054452
2.50	15.00	66.00	2.00	349.1128668468
5.00	15.00	66.00	2.00	349.6582689710
7.50	15.00	66.00	2.00	350.5666910466
10.00	15.00	66.00	2.00	351.8372076091
12.50	15.00	66.00	2.00	353.4684034903
15.00	15.00	66.00	2.00	355.4582218797
2.50	16.00	66.00	2.00	380.1114710206
5.00	16.00	66.00	2.00	380.6734165915
7.50	16.00	66.00	2.00	381.6095421374
10.00	16.00	66.00	2.00	382.9190818025
12.50	16.00	66.00	2.00	384.6007750096
15.00	16.00	66.00	2.00	386.6526576328
2.50	17.00	66.00	2.00	410.7871491691
5.00	17.00	66.00	2.00	411.3783248046
7.50	17.00	66.00	2.00	412.3628621991
10.00	17.00	66.00	2.00	413.7395216152
12.50	17.00	66.00	2.00	415.5063497588
15.00	17.00	66.00	2.00	417.6604502010
2.50	18.00	66.00	2.00	441.1678730790
5.00	18.00	66.00	2.00	441.7997588627
7.50	18.00	66.00	2.00	442.8513911152
10.00	18.00	66.00	2.00	444.3204068585
12.50	18.00	66.00	2.00	446.2033016983
15.00	18.00	66.00	2.00	448.4952255856
2.50	19.00	66.00	2.00	471.2841655243
5.00	19.00	66.00	2.00	471.9674844088
7.50	19.00	66.00	2.00	473.1035726068
10.00	19.00	66.00	2.00	474.6882189366
12.50	19.00	66.00	2.00	476.7154298407
15.00	19.00	66.00	2.00	479.1773170006
2.50	20.00	66.00	2.00	501.1655685100
5.00	20.00	66.00	2.00	501.9105909053
7.50	20.00	66.00	2.00	503.1476462528
10.00	20.00	66.00	2.00	504.8698308303
12.50	20.00	66.00	2.00	507.0675989004
15.00	20.00	66.00	2.00	509.7288386990
2.50	3.00	71.00	2.00	25.3279008696
2.50	4.00	71.00	2.00	40.2955621876
5.00	4.00	71.00	2.00	87.2116089414
2.50	5.00	71.00	2.00	58.0174560589
5.00	5.00	71.00	2.00	59.6199707588
7.50	5.00	71.00	2.00	102.1401346470
2.50	6.00	71.00	2.00	78.9212230038
5.00	6.00	71.00	2.00	80.4491358190
7.50	6.00	71.00	2.00	80.9016193556
10.00	6.00	71.00	2.00	117.8974940343
2.50	7.00	71.00	2.00	102.9947847443
5.00	7.00	71.00	2.00	104.3241985264
7.50	7.00	71.00	2.00	106.7384374754
10.00	7.00	71.00	2.00	106.1260996556
12.50	7.00	71.00	2.00	144.6401643330
15.00	7.00	71.00	2.00	149.0538085114
2.50	8.00	71.00	2.00	130.0777465124
5.00	8.00	71.00	2.00	131.1625867937
7.50	8.00	71.00	2.00	132.7247592629
10.00	8.00	71.00	2.00	136.3798036307
12.50	8.00	71.00	2.00	134.2497976180
15.00	8.00	71.00	2.00	174.4744572532
2.50	9.00	71.00	2.00	159.7574064715
5.00	9.00	71.00	2.00	160.6550134193
7.50	9.00	71.00	2.00	162.1219546414
10.00	9.00	71.00	2.00	163.8333185177
12.50	9.00	71.00	2.00	168.6543021511
15.00	9.00	71.00	2.00	164.8493527007
2.50	10.00	71.00	2.00	191.3372965050
5.00	10.00	71.00	2.00	192.0930331625
7.50	10.00	71.00	2.00	193.3361794851
10.00	10.00	71.00	2.00	195.0439197372
12.50	10.00	71.00	2.00	196.8025637123
15.00	10.00	71.00	2.00	202.7188342947
2.50	11.00	71.00	2.00	224.0257805983
5.00	11.00	71.00	2.00	224.6781777326
7.50	11.00	71.00	2.00	225.7562295585
10.00	11.00	71.00	2.00	227.2468092053
12.50	11.00	71.00	2.00	228.7717891289
15.00	11.00	71.00	2.00	230.8959105263
2.50	12.00	71.00	2.00	257.1662019149
5.00	12.00	71.00	2.00	257.7476597227
7.50	12.00	71.00	2.00	258.7115573610
10.00	12.00	71.00	2.00	260.0504439494
12.50	12.00	71.00	2.00	261.7545132086
15.00	12.00	71.00	2.00	263.3255745628
2.50	13.00	71.00	2.00	290.3295122446
5.00	13.00	71.00	2.00	290.8663258617
7.50	13.00	71.00	2.00	291.7581762436
10.00	13.00	71.00	2.00	293.0009495673
12.50	13.00	71.00	2.00	294.5891439616
15.00	13.00	71.00	2.00	296.5160532174
2.50	14.00	71.00	2.00	323.2833673716
5.00	14.00	71.00	2.00	323.7965067417
7.50	14.00	71.00	2.00	324.6502667822
10.00	14.00	71.00	2.00	325.8424823649
12.50	14.00	71.00	2.00	327.3701917617
15.00	14.00	71.00	2.00	329.2296656253
2.50	15.00	71.00	2.00	355.9243259978
5.00	15.00	71.00	2.00	356.4306527799
7.50	15.00	71.00	2.00	357.2738117046
10.00	15.00	71.00	2.00	358.4527108865
12.50	15.00	71.00	2.00	359.9657847704
15.00	15.00	71.00	2.00	361.8109322982
2.50	16.00	71.00	2.00	388.2214849918
5.00	16.00	71.00	2.00	388.7349232204
7.50	16.00	71.00	2.00	389.5902623383
10.00	16.00	71.00	2.00	390.7868676362
12.50	16.00	71.00	2.00	392.3237484086
15.00	16.00	71.00	2.00	394.1994397996
2.50	17.00	71.00	2.00	420.1806989898
5.00	17.00	71.00	2.00	420.7131614465
7.50	17.00	71.00	2.00	421.6001911719
10.00	17.00	71.00	2.00	422.8411083914
12.50	17.00	71.00	2.00	424.4348211511
15.00	17.00	71.00	2.00	426.3796751940
2.50	18.00	71.00	2.00	451.8244954004
5.00	18.00	71.00	2.00	452.3865552485
7.50	18.00	71.00	2.00	453.3225716718
10.00	18.00	71.00	2.00	454.6313449767
12.50	18.00	71.00	2.00	456.3110442550
15.00	18.00	71.00	2.00	458.3590505415
2.50	19.00	71.00	2.00	483.1815486608
5.00	19.00	71.00	2.00	483.7829083727
7.50	19.00	71.00	2.00	484.7837344116
10.00	19.00	71.00	2.00	486.1818046140
12.50	19.00	71.00	2.00	487.9738826710
15.00	19.00	71.00	2.00	490.1555884789
2.50	20.00	71.00	2.00	514.2814518955
5.00	20.00	71.00	2.00	514.9312663213
7.50	20.00	71.00	2.00	516.0117609062
10.00	20.00	71.00	2.00	517.5191221629
12.50	20.00	71.00	2.00	519.4479685571
15.00	20.00	71.00	2.00	521.7912972621
2.50	3.00	73.50	2.00	25.3278676539
2.50	4.00	73.50	2.00	40.2956820502
5.00	4.00	73.50	2.00	87.6119529928
2.50	5.00	73.50	2.00	58.0174627931
5.00	5.00	73.50	2.00	59.5757878214
7.50	5.00	73.50	2.00	102.3588598212
2.50	6.00	73.50	2.00	78.9216765578
5.00	6.00	73.50	2.00	80.4501442924
7.50	6.00	73.50	2.00	80.9010781346
10.00	6.00	73.50	2.00	118.3841057929
2.50	7.00	73.50	2.00	103.0017509037
5.00	7.00	73.50	2.00	104.3315551817
7.50	7.00	73.50	2.00	106.6639738719
10.00	7.00	73.50	2.00	106.1323339260
12.50	7.00	73.50	2.00	145.0210877989
15.00	7.00	73.50	2.00	154.9704647160
2.50	8.00	73.50	2.00	130.1225213984
5.00	8.00	73.50	2.00	131.2082905648
7.50	8.00	73.50	2.00	132.7726307990
10.00	8.00	73.50	2.00	136.3195761567
12.50	8.00	73.50	2.00	134.2964606285
15.00	8.00	73.50	2.00	174.8916798157
2.50	9.00	73.50	2.00	159.9221207588
5.00	9.00	73.50	2.00	160.8207491383
7.50	9.00	73.50	2.00	162.2891604331
10.00	9.00	73.50	2.00	164.0036591243
12.50	9.00	73.50	2.00	168.7098137540
15.00	9.00	73.50	2.00	165.0195863206
2.50	10.00	73.50	2.00	191.7523911184
5.00	10.00	73.50	2.00	192.5081096655
7.50	10.00	73.50	2.00	193.7509710547
10.00	10.00	73.50	2.00	195.4577932326
12.50	10.00	73.50	2.00	197.2180374308
15.00	10.00	73.50	2.00	203.0399125330
2.50	11.00	73.50	2.00	224.8319562461
5.00	11.00	73.50	2.00	225.4821302832
7.50	11.00	73.50	2.00	226.5562444562
10.00	11.00	73.50	2.00	228.0408358180
12.50	11.00	73.50	2.00	229.5627649188
15.00	11.00	73.50	2.00	231.6766319805
2.50	12.00	73.50	2.00	258.4766690562
5.00	12.00	73.50	2.00	259.0529451639
7.50	12.00	73.50	2.00	260.0080091068
10.00	12.00	73.50	2.00	261.3341242776
12.50	12.00	73.50	2.00	263.0211075966
15.00	12.00	73.50	2.00	264.5810919241
2.50	13.00	73.50	2.00	292.2173250074
5.00	13.00	73.50	2.00	292.7456154080
7.50	13.00	73.50	2.00	293.6230970832
10.00	13.00	73.50	2.00	294.8454217049
12.50	13.00	73.50	2.00	296.4067818778
15.00	13.00	73.50	2.00	298.3001223527
2.50	14.00	73.50	2.00	325.7874522162
5.00	14.00	73.50	2.00	326.2885102785
7.50	14.00	73.50	2.00	327.1220070024
10.00	14.00	73.50	2.00	328.2855973819
12.50	14.00	73.50	2.00	329.7760929217
15.00	14.00	73.50	2.00	331.5895194127
2.50	15.00	73.50	2.00	359.0605946237
5.00	15.00	73.50	2.00	359.5510860489
7.50	15.00	73.50	2.00	360.3677699436
10.00	15.00	73.50	2.00	361.5094439183
12.50	15.00	73.50	2.00	362.9744160455
15.00	15.00	73.50	2.00	364.7604741342
2.50	16.00	73.50	2.00	391.9921852869
5.00	16.00	73.50	2.00	392.4857947615
7.50	16.00	73.50	2.00	393.3080673905
10.00	16.00	73.50	2.00	394.4583557310
12.50	16.00	73.50	2.00	395.9356821112
15.00	16.00	73.50	2.00	397.7386531310
2.50	17.00	73.50	2.00	424.5806629895
5.00	17.00	73.50	2.00	425.0890031890
7.50	17.00	73.50	2.00	425.9359043482
10.00	17.00	73.50	2.00	427.1208146158
12.50	17.00	73.50	2.00	428.6428516263
15.00	17.00	73.50	2.00	430.5006837475
2.50	18.00	73.50	2.00	456.8449025505
5.00	18.00	73.50	2.00	457.3781874266
7.50	18.00	73.50	2.00	458.2664555523
10.00	18.00	73.50	2.00	459.5088342966
12.50	18.00	73.50	2.00	461.1039748138
15.00	18.00	73.50	2.00	463.0499197769
2.50	19.00	73.50	2.00	488.8120691184
5.00	19.00	73.50	2.00	489.3795901266
7.50	19.00	73.50	2.00	490.3244172605
10.00	19.00	73.50	2.00	491.6449302417
12.50	19.00	73.50	2.00	493.3387428748
15.00	19.00	73.50	2.00	495.4025820096
2.50	20.00	73.50	2.00	520.5114193082
5.00	20.00	73.50	2.00	521.1218763099
7.50	20.00	73.50	2.00	522.1374324375
10.00	20.00	73.50	2.00	523.5552458824
12.50	20.00	73.50	2.00	525.3712692733
15.00	20.00	73.50	2.00	527.5801754685
2.50	3.00	68.50	2.00	25.3279375559
2.50	4.00	68.50	2.00	40.2954313435
5.00	4.00	68.50	2.00	86.7857758276
2.50	5.00	68.50	2.00	58.0174444857
5.00	5.00	68.50	2.00	59.6673894570
7.50	5.00	68.50	2.00	101.7896819844
2.50	6.00	68.50	2.00	78.9205477942
5.00	6.00	68.50	2.00	80.4478522489
7.50	6.00	68.50	2.00	80.9019776222
10.00	6.00	68.50	2.00	107.6019929481
2.50	7.00	68.50	2.00	102.9853465994
5.00	7.00	68.50	2.00	104.3142707699
7.50	7.00	68.50	2.00	106.8138091237
10.00	7.00	68.50	2.00	106.1171993522
12.50	7.00	68.50	2.00	144.2195324986
15.00	7.00	68.50	2.00	150.2300523699
2.50	8.00	68.50	2.00	130.0210276785
5.00	8.00	68.50	2.00	131.1048147067
7.50	8.00	68.50	2.00	132.6645983332
10.00	8.00	68.50	2.00	136.4298061950
12.50	8.00	68.50	2.00	134.1905596138
15.00	8.00	68.50	2.00	174.0217151999
2.50	9.00	68.50	2.00	159.5592254197
5.00	9.00	68.50	2.00	160.4558546464
7.50	9.00	68.50	2.00	161.9214416719
10.00	9.00	68.50	2.00	163.6296956041
12.50	9.00	68.50	2.00	168.5644199365
15.00	9.00	68.50	2.00	164.6453069625
2.50	10.00	68.50	2.00	190.8575387221
5.00	10.00	68.50	2.00	191.6136865981
7.50	10.00	68.50	2.00	192.8578074499
10.00	10.00	68.50	2.00	194.5675004187
12.50	10.00	68.50	2.00	196.3253827858
15.00	10.00	68.50	2.00	202.2613291255
2.50	11.00	68.50	2.00	223.1220919748
5.00	11.00	68.50	2.00	223.7775088500
7.50	11.00	68.50	2.00	224.8608516876
10.00	11.00	68.50	2.00	226.3593658722
12.50	11.00	68.50	2.00	227.8891142763
15.00	11.00	68.50	2.00	229.9932875489
2.50	12.00	68.50	2.00	255.7299725777
5.00	12.00	68.50	2.00	256.3177926057
7.50	12.00	68.50	2.00	257.2925111813
10.00	12.00	68.50	2.00	258.6469903852
12.50	12.00	68.50	2.00	260.3718335913
15.00	12.00	68.50	2.00	261.9570720384
2.50	13.00	68.50	2.00	288.2940627542
5.00	13.00	68.50	2.00	288.8409469736
7.50	13.00	68.50	2.00	289.7497592621
10.00	13.00	68.50	2.00	291.0166388135
12.50	13.00	68.50	2.00	292.6364090708
15.00	13.00	68.50	2.00	294.6035893442
2.50	14.00	68.50	2.00	320.6152521235
5.00	14.00	68.50	2.00	321.1423969593
7.50	14.00	68.50	2.00	322.0196334492
10.00	14.00	68.50	2.00	323.2449822419
12.50	14.00	68.50	2.00	324.8157094774
15.00	14.00	68.50	2.00	326.7283188482
2.50	15.00	68.50	2.00	352.6115503875
5.00	15.00	68.50	2.00	353.1360458766
7.50	15.00	68.50	2.00	354.0095619762
10.00	15.00	68.50	2.00	355.2311033144
12.50	15.00	68.50	2.00	356.7992032536
15.00	15.00	68.50	2.00	358.7118224721
2.50	16.00	68.50	2.00	384.2643642080
5.00	16.00	68.50	2.00	384.8004200851
7.50	16.00	68.50	2.00	385.6934468755
10.00	16.00	68.50	2.00	386.9427783506
12.50	16.00	68.50	2.00	388.5473411757
15.00	16.00	68.50	2.00	390.5054961974
2.50	17.00	68.50	2.00	415.5860014094
5.00	17.00	68.50	2.00	416.1458850256
7.50	17.00	68.50	2.00	417.0784845672
10.00	17.00	68.50	2.00	418.3829041664
12.50	17.00	68.50	2.00	420.0577133045
15.00	17.00	68.50	2.00	422.1007597094
2.50	18.00	68.50	2.00	446.6020110639
5.00	18.00	68.50	2.00	447.1967142083
7.50	18.00	68.50	2.00	448.1868265489
10.00	18.00	68.50	2.00	449.5706719110
12.50	18.00	68.50	2.00	451.3457279876
15.00	18.00	68.50	2.00	453.5084444178
2.50	19.00	68.50	2.00	477.3421782171
5.00	19.00	68.50	2.00	477.9818770995
7.50	19.00	68.50	2.00	479.0460443091
10.00	19.00	68.50	2.00	480.5316236521
12.50	19.00	68.50	2.00	482.4342143329
15.00	19.00	68.50	2.00	484.7479413973
2.50	20.00	68.50	2.00	507.8361848502
5.00	20.00	68.50	2.00	508.5305544136
7.50	20.00	68.50	2.00	509.6844124135
10.00	20.00	68.50	2.00	511.2926328778
12.50	20.00	68.50	2.00	513.3480524853
15.00	20.00	68.50	2.00	515.8414621382
2.50	3.00	76.00	2.00	25.3278375108
2.50	4.00	76.00	2.00	40.2957920507
5.00	4.00	76.00	2.00	87.9884219787
2.50	5.00	76.00	2.00	58.0174667116
5.00	5.00	76.00	2.00	59.5345930324
7.50	5.00	76.00	2.00	102.6841709298
2.50	6.00	76.00	2.00	78.9219812067
5.00	6.00	76.00	2.00	80.4509590876
7.50	6.00	76.00	2.00	80.9004316735
10.00	6.00	76.00	2.00	118.8536682976
2.50	7.00	76.00	2.00	103.0068910267
5.00	7.00	76.00	2.00	104.3370049303
7.50	7.00	76.00	2.00	106.5910240908
10.00	7.00	76.00	2.00	106.1366020855
12.50	7.00	76.00	2.00	145.3861098430
15.00	7.00	76.00	2.00	154.6433465760
2.50	8.00	76.00	2.00	130.1578380272
5.00	8.00	76.00	2.00	131.2444161785
7.50	8.00	76.00	2.00	132.8107138086
10.00	8.00	76.00	2.00	136.2518448252
12.50	8.00	76.00	2.00	134.3331056013
15.00	8.00	76.00	2.00	175.4154858811
2.50	9.00	76.00	2.00	160.0588267749
5.00	9.00	76.00	2.00	160.9584738092
7.50	9.00	76.00	2.00	162.4283875983
10.00	9.00	76.00	2.00	164.1459633710
12.50	9.00	76.00	2.00	168.7368805046
15.00	9.00	76.00	2.00	165.1613294149
2.50	10.00	76.00	2.00	192.1109448805
5.00	10.00	76.00	2.00	192.8669323119
7.50	10.00	76.00	2.00	194.1100178129
10.00	10.00	76.00	2.00	195.8166965280
12.50	10.00	76.00	2.00	197.5791348114
15.00	10.00	76.00	2.00	203.2981841815
2.50	11.00	76.00	2.00	225.5500606400
5.00	11.00	76.00	2.00	226.1986557755
7.50	11.00	76.00	2.00	227.2699288987
10.00	11.00	76.00	2.00	228.7501135898
12.50	11.00	76.00	2.00	230.2703602882
15.00	11.00	76.00	2.00	232.3774439230
2.50	12.00	76.00	2.00	259.6710114164
5.00	12.00	76.00	2.00	260.2430958573
7.50	12.00	76.00	2.00	261.1909937902
10.00	12.00	76.00	2.00	262.5067075690
12.50	12.00	76.00	2.00	264.1797078938
15.00	12.00	76.00	2.00	265.7311799433
2.50	13.00	76.00	2.00	293.9668589369
5.00	13.00	76.00	2.00	294.4879428133
7.50	13.00	76.00	2.00	295.3532635393
10.00	13.00	76.00	2.00	296.5582560914
12.50	13.00	76.00	2.00	298.0968279198
15.00	13.00	76.00	2.00	299.9615920921
2.50	14.00	76.00	2.00	328.1365359067
5.00	14.00	76.00	2.00	328.6271587143
7.50	14.00	76.00	2.00	329.4431429481
10.00	14.00	76.00	2.00	330.5819722784
12.50	14.00	76.00	2.00	332.0402380393
15.00	14.00	76.00	2.00	333.8137196600
2.50	15.00	76.00	2.00	362.0291686681
5.00	15.00	76.00	2.00	362.5058240607
7.50	15.00	76.00	2.00	363.2993631363
10.00	15.00	76.00	2.00	364.4084670655
12.50	15.00	76.00	2.00	365.8313031842
15.00	15.00	76.00	2.00	367.5655188159
2.50	16.00	76.00	2.00	395.5851973942
5.00	16.00	76.00	2.00	396.0613684093
7.50	16.00	76.00	2.00	396.8545416317
10.00	16.00	76.00	2.00	397.9640287184
12.50	16.00	76.00	2.00	399.3888194266
15.00	16.00	76.00	2.00	401.1275223478
2.50	17.00	76.00	2.00	428.7946611299
5.00	17.00	76.00	2.00	429.2817061650
7.50	17.00	76.00	2.00	430.0931518134
10.00	17.00	76.00	2.00	431.2285134290
12.50	17.00	76.00	2.00	432.6870281135
15.00	17.00	76.00	2.00	434.4675621690
2.50	18.00	76.00	2.00	461.6721221170
5.00	18.00	76.00	2.00	462.1799466671
7.50	18.00	76.00	2.00	463.0259205757
10.00	18.00	76.00	2.00	464.2093918027
12.50	18.00	76.00	2.00	465.7293425595
15.00	18.00	76.00	2.00	467.5842795767
2.50	19.00	76.00	2.00	494.2428126487
5.00	19.00	76.00	2.00	494.7803511600
7.50	19.00	76.00	2.00	495.6754922679
10.00	19.00	76.00	2.00	496.9270489193
12.50	19.00	76.00	2.00	498.5332535747
15.00	19.00	76.00	2.00	500.4916498046
2.50	20.00	76.00	2.00	526.5353865317
5.00	20.00	76.00	2.00	527.1109402320
7.50	20.00	76.00	2.00	528.0688081015
10.00	20.00	76.00	2.00	529.4068690354
12.50	20.00	76.00	2.00	531.1220752902
15.00	20.00	76.00	2.00	533.2103713456
2.50	3.00	81.00	2.00	25.3277850193
2.50	4.00	81.00	2.00	40.2959864236
5.00	4.00	81.00	2.00	88.6758684546
2.50	5.00	81.00	2.00	58.0174703185
5.00	5.00	81.00	2.00	59.4609047233
7.50	5.00	81.00	2.00	104.2270338622
2.50	6.00	81.00	2.00	78.9223232673
5.00	6.00	81.00	2.00	80.4522117003
7.50	6.00	81.00	2.00	80.8990108663
10.00	6.00	81.00	2.00	120.8974361661
2.50	7.00	81.00	2.00	103.0134797303
5.00	7.00	81.00	2.00	104.3440298100
7.50	7.00	81.00	2.00	106.4512024227
10.00	7.00	81.00	2.00	106.1411901070
12.50	7.00	81.00	2.00	146.1145091207
15.00	7.00	81.00	2.00	153.7525914468
2.50	8.00	81.00	2.00	130.2076040533
5.00	8.00	81.00	2.00	131.2954759964
7.50	8.00	81.00	2.00	132.8651214254
10.00	8.00	81.00	2.00	136.1021711047
12.50	8.00	81.00	2.00	134.3841414746
15.00	8.00	81.00	2.00	176.1281828186
2.50	9.00	81.00	2.00	160.2659765061
5.00	9.00	81.00	2.00	161.1675375902
7.50	9.00	81.00	2.00	162.6403415997
10.00	9.00	81.00	2.00	164.3636993068
12.50	9.00	81.00	2.00	168.7250415032
15.00	9.00	81.00	2.00	165.3768491539
2.50	10.00	81.00	2.00	192.6865134754
5.00	10.00	81.00	2.00	193.4435827190
7.50	10.00	81.00	2.00	194.6881025541
10.00	10.00	81.00	2.00	196.3960352439
12.50	10.00	81.00	2.00	198.1639214215
15.00	10.00	81.00	2.00	203.6644760099
2.50	11.00	81.00	2.00	226.7561056539
5.00	11.00	81.00	2.00	227.4029934498
7.50	11.00	81.00	2.00	228.4710618663
10.00	11.00	81.00	2.00	229.9460232215
12.50	11.00	81.00	2.00	231.4659191260
15.00	11.00	81.00	2.00	233.5649227971
2.50	12.00	81.00	2.00	261.7468899633
5.00	12.00	81.00	2.00	262.3129497642
7.50	12.00	81.00	2.00	263.2504926298
10.00	12.00	81.00	2.00	264.5510637685
12.50	12.00	81.00	2.00	266.2035238251
15.00	12.00	81.00	2.00	267.7439721045
2.50	13.00	81.00	2.00	297.0859222990
5.00	13.00	81.00	2.00	297.5958031668
7.50	13.00	81.00	2.00	298.4421875424
10.00	13.00	81.00	2.00	299.6201258967
12.50	13.00	81.00	2.00	301.1230143380
15.00	13.00	81.00	2.00	302.9428599722
2.50	14.00	81.00	2.00	332.4033062264
5.00	14.00	81.00	2.00	332.8771075343
7.50	14.00	81.00	2.00	333.6648385033
10.00	14.00	81.00	2.00	334.7636699017
12.50	14.00	81.00	2.00	336.1697831420
15.00	14.00	81.00	2.00	337.8784831479
2.50	15.00	81.00	2.00	367.4959079251
5.00	15.00	81.00	2.00	367.9498238759
7.50	15.00	81.00	2.00	368.7052988706
10.00	15.00	81.00	2.00	369.7607817291
12.50	15.00	81.00	2.00	371.1141461333
15.00	15.00	81.00	2.00	372.7627194675
2.50	16.00	81.00	2.00	402.2703849115
5.00	16.00	81.00	2.00	402.7175801528
7.50	16.00	81.00	2.00	403.4623645799
10.00	16.00	81.00	2.00	404.5039234290
12.50	16.00	81.00	2.00	405.8411050723
15.00	16.00	81.00	2.00	407.4723997973
2.50	17.00	81.00	2.00	436.6969832177
5.00	17.00	81.00	2.00	437.1484168799
7.50	17.00	81.00	2.00	437.9005130229
10.00	17.00	81.00	2.00	438.9528099551
12.50	17.00	81.00	2.00	440.3046149922
15.00	17.00	81.00	2.00	441.9549514528
2.50	18.00	81.00	2.00	470.7795610552
5.00	18.00	81.00	2.00	471.2446457082
