H	T	d	Uc	L
1.68	16.62	6.04	-0.79	120.1207
2.03	16.76	8.65	-1.18	136.2784
7.08	16.82	13.58	2.04	248.5611
2.2	16.85	7.32	-1.23	127.402
1.18	16.88	8.91	-2.39	112.9988
2.95	16.97	8.88	-0.31	160.8903
2.9	17.03	13.89	-1.74	164.6388
1.61	17.18	8.94	-0.5	152.9337
1.7	17.18	7.31	-1.51	121.6144
1.69	17.46	8.95	-0.52	155.8491
5.18	17.49	9.82	-2.48	141.5422
1.37	17.56	10.23	-1.41	147.9871
2.43	17.61	8.89	0.01	170.8876
2.55	17.99	12.77	0.54	212.564
3.68	18	13.45	-1.35	183.5812
4.1	18.06	12.15	-1.08	184.091
6.04	18.06	11.97	0.38	222.3278
1.43	18.1	11.93	1.11	215.7535
5.15	18.12	13.76	-2.47	169.3291
2.05	18.12	12.02	-2.41	148.158
7.34	18.15	14.79	2.27	281.9423
4.36	18.16	12.06	-2.36	159.1531
5.79	18.17	13.18	-2.04	179.088
1.42	18.19	7.05	-1.48	126.3177
3.49	18.29	10.08	-1.16	168.8649
4.26	18.5	9.42	-1.64	161.0271
1.76	18.53	7.24	-2.38	113.9842
6.88	18.58	12.64	-0.9	210.7503
1.85	18.66	8.2	-1.44	143.3666
3.34	18.67	10.22	-0.2	192.686
1.09	18.75	6.23	-1.78	114.4919
1.58	18.85	6.66	-2.36	110.3353
1.2	19.01	9	-1.09	156.9966
1.47	19.14	12.07	0.07	207.9809
2.28	19.19	12.63	1.47	244.6078
2.57	19.21	9.87	-0.62	182.9157
2.12	19.21	5.93	-2	117.6595
3.54	19.35	8.82	-1.51	163.44
1.15	19.37	5.9	-1.89	113.0584
2.4	19.4	10.33	0.02	200.9414
5.57	19.51	11.38	-0.11	225.1503
4.11	19.54	9.56	-2.03	162.8855
2.04	19.57	9.53	-2.43	141.9189
4.79	19.69	11.49	-0.52	214.648
5.76	19.71	11.21	-0.94	209.6428
1.79	19.83	13.28	-2.11	179.3598
2.68	19.89	11.74	-0.66	203.9813
7.13	19.9	14.3	-1.97	213.9883
2.78	4.04	18.74	1.99	41.0666
2.16	4.08	7.01	0.74	30.5294
2.85	4.13	14.71	1.85	41.2132
2.4	4.21	8.48	0.55	31.6826
1.53	4.4	10.73	1.25	39.0248
3.8	4.49	12.52	-0.56	28.3386
4.96	4.52	12.42	2.46	52.268
2.61	4.54	6.26	2.26	43.4915
4.27	4.59	25.39	2.08	51.7489
3.25	4.72	6.17	1.16	39.7038
3.92	4.88	6.92	2.04	48.8946
7.98	5.01	26.7	2.16	60.4487
3.76	5.05	16.45	1.1	48.7105
1.35	5.19	11.04	-1.44	25.7054
3.27	5.23	7.24	2.24	53.8671
1.63	5.32	13.87	2.26	61.2772
2.66	5.39	18.15	0.84	52.6814
1.02	5.4	5.28	1.61	44.979
2.57	5.4	7.88	-0.72	35.211
4.11	5.45	10.47	-0.19	43.7921
1.3	5.48	8.67	1.95	55.254
9.16	5.53	23.77	2.21	70.9335
1.51	5.56	5.05	-1.97	19.0387
6.36	5.58	17.72	-0.14	48.3971
3.81	5.58	8.61	0.54	48.6549
3.21	5.64	8.88	-0.25	42.9354
3.07	5.65	5.85	2.1	55.2535
6.39	5.73	13.91	1.81	68.107
9.28	5.74	26.9	1.35	69.655
1.22	5.75	13.97	-0.82	40.7916
2.56	5.76	18.22	-0.61	45.5143
3.29	5.78	6	0.92	49.5357
6.1	5.81	31.96	0.96	66.496
2.27	5.81	16.93	2	69.9244
7.48	5.88	27.13	1.72	77.5962
4.48	5.9	20.35	-0.56	50.361
3.66	5.94	22.8	0.19	58.6631
8.37	5.96	26.15	1.89	77.8999
3.1	6.02	12.49	0.75	59.5401
4.49	6.05	29.07	2.13	81.4291
2.97	6.12	39.17	2.17	83.3015
2.18	6.14	26.51	1.11	71.2802
8.71	6.15	27.07	2.26	84.1885
8.83	6.16	35.46	1.12	74.7489
8.7	6.21	25.96	0.22	65.1521
1.93	6.37	28.06	1.8	83.2453
8.24	6.37	32.49	1.45	81.8072
3.02	6.38	29.01	1.98	86.0075
3.05	6.41	5.36	1	54.7093
2.45	6.42	32.34	0.16	66.9499
5.96	6.43	25.17	1.27	81.0643
4.47	6.44	27.86	-0.13	65.4032
2.6	6.51	30.91	0.8	76.1556
1.57	6.53	10.7	-0.97	46.7551
3.24	6.54	29.16	0.37	72.0764
3.54	6.57	27.17	-0.47	62.7848
5.03	6.58	13.45	0.3	65.6546
8.09	6.6	19.01	0.71	74.1765
6.72	6.61	40.32	0.89	82.8761
1.16	6.63	7.1	2.05	65.6363
1.33	6.63	8.14	1.07	61.1246
7.72	6.66	31.3	1.1	85.9077
3.99	6.72	28.84	-1.06	58.4196
6.58	6.75	14.34	-1.35	51.7136
4.51	6.77	40.61	2.24	100.1504
10.24	6.79	29.32	1.69	93.1946
2.56	6.79	8.81	1.41	68.4861
8.67	6.8	47.29	1.9	99.9487
7.83	6.85	22.96	1.32	89.1245
2.57	6.86	30.84	1.37	89.8427
9.64	6.86	30.44	2.12	102.5218
1.35	6.89	35.75	0.45	79.8038
1.23	6.91	8.56	-1.87	37.2442
1.03	6.93	30.92	0.66	82.5754
5.99	6.93	25.8	0.07	78.4306
4.46	6.97	37.6	1.79	99.5417
3.82	6.97	33.62	-0.41	71.7503
1.98	6.97	29.07	1.4	91.9627
3.55	6.99	26.84	-0.24	73.1824
2.14	7.01	5.86	2.19	68.9922
3.02	7.01	33.43	0.99	89.4607
2.44	7.06	18.58	0.8	81.3262
8.09	7.07	17.28	0.82	81.4763
7.85	7.09	26.39	0.59	88.397
5.59	7.13	31.84	1.35	97.774
4.62	7.17	9.21	0.29	66.973
4.83	7.18	41.45	1.51	101.8263
5.85	7.19	26.44	-0.15	80.4917
7.74	7.22	22.94	2.41	107.9746
7.06	7.29	23.04	-2.16	51.8946
7.97	7.29	32.04	1.3	102.1881
5.21	7.31	29.91	-0.2	82.2739
8.08	7.33	17.76	1.14	92.6452
3.45	7.34	23.38	-0.6	73.8661
8.11	7.37	14.89	-0.48	70.2028
6.74	7.37	16.61	0.2	81.6748
7.15	7.38	39.94	1.64	109.9013
4.42	7.39	15.37	0.48	84.6326
3.94	7.4	38.83	0.03	84.6326
3.69	7.43	28.54	-1.33	66.8751
2.13	7.44	5.98	-1	46.3659
1.86	7.44	33.17	0.5	92.1606
4.9	7.45	11.81	-0.04	72.7287
8.44	7.45	27.03	2.28	115.138
3.59	7.46	26.9	1.31	100.7156
3.69	7.49	26.14	-1.75	60.9886
2.54	7.5	40.34	0.84	99.4332
7.68	7.5	40.19	1.17	107.7219
7.26	7.53	45.31	0.69	102.6245
4.58	7.54	44.93	0.2	93.5486
6.72	7.57	17.95	-2.16	55.0168
2.66	7.58	5.12	1.5	68.616
10.18	7.59	25.79	0.18	91.1043
8.27	7.6	28.76	2.4	120.3135
7.11	7.6	29.04	1.72	112.1077
7.2	7.63	38.02	-0.02	94.7228
1.86	7.64	26.7	0.94	99.3436
1.69	7.65	11.69	-2.24	45.2168
6.51	7.66	24.49	1.84	111.0312
2.04	7.66	8.24	1.43	76.7407
1.24	7.67	11.51	-1.3	57.2392
4.84	7.68	46.55	0.91	106.6407
9.01	7.68	39.08	0.27	100.9275
9.79	7.69	30.47	1.91	118.239
2.95	7.7	15.9	1.33	93.7513
7.24	7.71	14.38	-1.56	63.0305
6.83	7.72	29.8	2.16	119.7174
3.81	7.78	28.85	0.46	98.4205
1.52	7.78	30.15	0.65	100.4514
6.83	7.79	29.46	-0.83	83.9902
5.12	7.81	26.23	-2.11	61.8621
7.46	7.84	17.59	0.01	88.2358
2.58	7.94	5.98	2.48	81.291
5.25	7.98	9.23	0.49	81.291
8.82	8.01	46.32	0.72	115.1657
1.5	8.02	8.16	-2.48	38.907
8.45	8.05	34.3	-1.23	88.5363
1.1	8.05	13.68	-1.68	60.3217
2.21	8.06	6.08	-1.87	42.6457
2.86	8.13	29	1.18	114.0491
3.11	8.13	17.25	-0.76	79.5978
1.81	8.14	27.66	-0.4	92.4653
3.74	8.14	10.87	-1.28	64.3714
3.66	8.15	43.05	-0.13	101.9437
7.1	8.18	25.31	1.32	116.8825
8.9	8.19	28.6	2.5	134.6784
4.36	8.19	27.54	2.02	124.7998
4.91	8.19	25.58	2.09	124.0655
4.41	8.2	16.54	-1.28	74.685
2.89	8.22	7.78	-1.32	56.2603
1.4	8.24	5.2	-1.9	38.583
3.5	8.24	8.77	0.3	73.7652
7.1	8.25	25.04	-1.81	73.7652
1.81	8.26	8.18	0.55	76.4103
3.82	8.27	28.58	-1.71	76.4246
2.17	8.28	6.71	-0.3	62.5757
3.76	8.29	42.24	1.26	125.2548
9.86	8.3	25.8	0.65	114.0853
2.21	8.31	25.42	1.41	117.144
1.04	8.32	7.42	2.09	85.8004
2.64	8.32	14.79	2.02	107.7619
4.1	8.32	13.87	-1.08	74.6133
1.35	8.35	3.52	-1.16	39.8391
3.83	8.36	28.61	-0.64	95.0513
2.77	8.37	10.74	-1.12	66.874
1.45	8.38	8.41	-2.36	44.375
5.9	8.39	29.98	-0.49	100.4313
2	8.39	28.83	1.41	122.0117
9.25	8.4	33.51	-1.8	85.3104
2.86	8.4	14.61	-0.43	85.3349
5.79	8.42	16.16	-1.22	80.0214
3.45	8.44	14.32	-2.37	60.4804
6.66	8.5	12.29	1.58	107.0503
7.68	8.5	25.49	-1.22	90.5535
1.76	8.52	28.77	2.37	136.1434
3.14	8.53	7.57	1.27	85.4902
5.66	8.54	11.21	0.56	93.2182
4.22	8.54	10.93	0.15	85.2811
1.97	8.54	27.61	0.08	107.161
4.53	8.55	8.6	0.73	86.7978
4.95	8.55	8.6	-1.16	66.8981
9.56	8.56	38.84	1.15	133.8461
4.62	8.57	12.56	-0.89	78.393
4.07	8.58	9.75	0.29	83.0269
1.09	8.6	3.35	-2.5	24.1363
5.16	8.61	46.64	1.06	132.3153
4.51	8.61	36.6	-1.14	95.7696
3.95	8.63	11.39	1.1	96.8698
1.23	8.64	5.36	-1.64	44.3302
3.9	8.64	18.32	0.53	104.6934
1.03	8.64	3.76	1.7	68.969
2.38	8.66	6.09	0.92	76.5375
1.74	8.66	32.61	-2.28	72.0644
1.85	8.67	28.83	-1.87	79.7567
4.41	8.68	13.01	0.93	100.165
6.4	8.69	11.75	-1.88	70.7621
2.03	8.7	5.08	1.33	75.9086
3.98	8.71	14.72	-0.25	90.5318
3.01	8.71	7.04	2.05	93.0837
8.88	8.72	43	-1.2	102.2513
1.72	8.73	27.49	-1.38	88.9027
5.43	8.73	28.74	-2.13	80.4962
4.51	8.75	12.8	-2.25	63.755
14.64	8.76	25.73	2.46	142.0553
9.69	8.77	38.63	-0.77	110.8654
5.34	8.79	33.86	-0.99	102.3444
3.18	8.8	35.22	-2.37	74.7183
5.37	8.8	21.07	-1.45	87.6546
8.27	8.82	38.78	-2.01	89.1463
1.18	8.82	39.34	-1.04	100.6405
5.62	8.85	44.95	2.18	153.9375
9.39	8.85	48.69	1.13	143.6733
2.93	8.86	43.82	1.28	140.2398
8.72	8.87	26.65	-0.97	102.8038
4.71	8.89	8.08	0.65	89.1962
2	8.9	25.16	1.14	125.1771
4.19	8.9	22.67	2.27	135.9005
2.7	8.91	7.91	0.59	82.7844
2.23	8.93	48.43	2.11	155.352
1.28	8.94	44.61	0.62	132.1338
1.26	8.96	5.66	-0.31	62.0526
5.62	8.98	36.26	0.8	134.112
1.13	8.98	7.83	-1.36	59.537
1.18	8.98	4.48	-1.88	39.6818
2.08	8.99	11.11	-1	75.0843
4.58	9	32.74	-1.25	101.1984
7.11	9.01	46.8	-1.33	106.2558
5.55	9.02	34.37	0.26	126.2452
3.08	9.03	37.84	-0.66	112.4042
1.4	9.03	27.78	0.31	119.9179
4.58	9.04	21.9	-1.65	88.1694
8.58	9.04	19.59	-0.99	99.4473
5.56	9.04	21.4	-2.28	79.6374
6.08	9.05	26.83	0.39	123.1407
4.31	9.05	21.93	-0.35	106.3718
1.53	9.06	3.7	-1.67	39.9637
3.52	9.06	6.12	0.81	83.3871
1.2	9.06	6.5	1.29	82.6915
2.24	9.08	5.24	0.42	71.808
7.52	9.1	14.46	0.26	107.6325
7.74	9.13	30.06	-0.51	117.1067
7.12	9.13	25.73	-1.55	97.918
1.43	9.14	28.67	0.61	126.9756
6.24	9.14	29.6	-1.68	97.395
5.59	9.16	12.65	2.31	123.0857
3.85	9.18	7.93	2.41	107.8046
3.66	9.2	11.26	-1.91	68.7418
2.39	9.2	5.2	-1.79	49.2354
7.58	9.21	40.53	-1.42	108.8834
9.97	9.21	17.83	0.35	122.1001
2.39	9.3	27.11	0.08	122.9658
1.28	9.34	13.32	2.4	122.9658
5.42	9.41	28.32	-0.37	122.9658
8.73	9.48	27.89	-0.42	122.9658
5.22	9.54	17.34	1.22	122.9658
6.93	9.57	18.13	0.82	122.9658
2.67	9.57	24.24	0.12	122.9658
2.42	9.59	30.1	1.22	146.3744
7.79	9.6	17.43	-2.14	87.6841
1.06	9.6	1.98	-2.07	24.9924
5.21	9.6	28.84	0.73	140.008
3.4	9.62	16.15	-1.31	91.909
3.05	9.63	30.32	-0.59	121.9021
5.12	9.65	38.13	-2.45	94.5894
5.5	9.66	12.85	0.67	112.7023
5.8	9.67	33.19	-0.6	126.7824
7.5	9.67	32.57	0.94	150.096
4.34	9.67	13.06	-0.46	97.6702
3.39	9.68	13.76	-0.4	98.7206
4.4	9.69	14.34	1.93	128.8465
1.38	9.69	5.73	0.26	74.6422
1.61	9.69	6.13	0.36	78.3174
9.25	9.7	47.49	1.29	167.585
7.13	9.7	48.06	0.47	153.5033
2.06	9.71	9.89	0.84	99.889
3.27	9.72	25.93	0.22	130.4453
6.47	9.74	13.77	1.25	124.8161
7.89	9.75	36.74	-1.71	114.7315
5.13	9.75	41.28	-1.31	120.3591
9.71	9.77	41.84	2.23	179.7262
7.32	9.77	20.88	-1.71	101.9181
1.4	9.77	3.75	-0.49	56.9139
2.84	9.77	5.17	-2.37	47.5513
1.59	9.78	47.64	-2.36	97.4006
5.22	9.78	11.7	2.21	128.3909
1.68	9.79	25.52	1.81	151.1987
2.87	9.79	9.32	0.2	93.1995
8.25	9.8	33.85	-1.28	122.0892
6	9.82	29.51	1.26	152.8208
4.72	9.82	12.07	1.54	121.1934
3.03	9.83	9.36	1.83	112.3616
1.92	9.84	29.9	-1.89	103.3977
9.69	9.86	39.28	1.87	175.2494
8.62	9.88	36.07	0.15	147.6501
13.73	9.89	24.45	2.27	168.1217
7.42	9.91	37.04	-0.84	132.5783
2.55	9.94	11.13	-1.62	78.0782
6.8	9.95	11.96	2.06	133.9158
3.44	9.96	8.56	1.65	110.4258
5.08	9.96	45.03	0.32	155.0902
2.8	9.97	34.35	-1.98	107.657
6.21	9.99	30.26	1.17	156.5031
5.57	10	13.2	-1.53	91.0974
11.78	10.02	25.25	0.06	141.1669
2.3	10.03	4.86	-1.71	53.9696
6.03	10.04	12.76	1.62	130.1831
2.37	10.05	15.09	1.7	131.1831
8.7	10.06	16.24	1.49	142.5185
4.69	10.08	10.04	0.91	111.7741
3.79	10.08	11.86	-0.92	92.8252
1.87	10.08	7.76	-1.57	67.0426
2.58	10.11	7.55	-2.2	60.0074
1.09	10.12	4	0	64.9028
2.89	10.13	20.02	-0.53	117.1041
3.24	10.16	13.35	-0.67	100.1111
5.17	10.17	11.2	-1.64	86.123
6.06	10.18	20.87	-1.01	116.202
1.32	10.19	4.37	-1.55	50.4545
1.23	10.19	13.39	-1.48	88.1431
1.92	10.2	11.88	-2.34	72.1816
4.73	10.21	10.98	-1.37	88.2233
1.95	10.22	12.07	-2.45	71.337
5.48	10.23	10.76	1.68	127.0255
1.62	10.26	6.23	0.64	87.2378
4.88	10.29	9.77	1.12	116.7757
10.37	10.31	17.89	1.58	153.2255
8.04	10.35	13.56	-0.44	115.5404
4.18	10.37	14.51	1.68	136.4479
1.79	10.37	6.44	-0.99	70.6391
7.3	10.37	25.54	0.78	153.1421
1.27	10.41	4.46	-2.02	46.1119
1.12	10.42	6.14	-1.66	59.5808
2.31	10.43	8.81	-0.02	94.3685
4.23	10.45	12.73	0.4	117.1619
3.14	10.46	6.08	1.24	101.1175
1.44	10.47	3.33	-2.42	35.0469
1.85	10.47	6.97	2.1	110.2359
2.24	10.5	8.23	1.52	110.6853
2.73	10.53	8.79	1.21	110.9939
1.47	10.53	9.28	1.61	114.8323
5.32	10.54	14.64	-0.08	119.7502
4.03	10.56	13.73	-0.7	107.0472
3.79	10.56	14.2	1.04	129.9554
7.85	10.56	17.4	-0.58	124.8682
10.94	10.57	18.99	1.96	167.1229
8.88	10.57	28.99	-1.85	124.9015
3.51	10.59	24.15	-1.35	124.9282
10.37	10.62	27.58	-1.58	129.2296
1.69	10.67	7.46	-1.57	70.1532
4.03	10.69	14.88	0.29	124.836
8.06	10.69	19.48	0.75	148.8094
5.77	10.69	10.22	0.44	117.7381
1.44	10.7	9.16	0.07	97.8827
2.51	10.71	7.8	0.82	103.836
1.99	10.74	13.41	-1.49	94.9648
3.11	10.79	7.62	2.16	121.8566
1.56	10.8	8.4	1.93	117.7963
2.97	10.8	10.14	-2.13	77.0945
1.98	10.88	5.81	-0.36	80.0401
2	10.88	8.14	-1.01	82.8851
2.05	10.89	6.25	-1.76	64.7343
1.43	10.9	7.62	-1.7	70.5374
5.08	10.93	14.5	0.95	137.6369
1.85	10.94	3.72	-1.74	51.1643
12.26	10.94	28.24	-1.06	145.7902
5.77	10.95	17.77	2.45	166.847
4.57	10.96	10.61	0.73	122.3042
9.97	11	21.58	0.73	161.5253
2.96	11	11.73	-0.5	106.7791
3.58	11	6.03	-1	80.7438
1.11	11.06	2.84	-1.15	49.261
2.18	11.07	9.19	-1.64	81.2513
1.78	11.09	7.79	1.02	108.0243
2.71	11.1	6.08	-1.25	74.8432
5.43	11.13	9.36	-1.46	94.5618
3.19	11.13	9.93	-1.98	82.1156
3.08	11.15	11.44	-0.91	102.3097
3.54	11.21	7.5	-1.12	86.6819
4.51	11.26	9.95	1.14	128.9322
2.35	11.27	7.6	-0.69	89.1797
1.19	11.29	2.42	-1.57	42.2295
13.45	11.3	29.35	-0.78	160.9347
1.15	11.33	11.26	0.62	120.4622
1.36	11.33	3.86	-1.37	56.5329
3.6	11.35	12.2	-1.08	105.876
3.46	11.35	6.49	-0.18	95.8944
2.61	11.37	7.77	-1.54	80.3035
1.34	11.38	12.1	2.49	148.1316
6.05	11.38	15.35	1.79	159.8653
2.2	11.39	4.26	-0.19	79.1029
1.45	11.41	7.32	-0.57	87.9655
2.45	11.43	5.19	-0.98	75.4825
5.22	11.44	16.38	1.79	161.8904
1.58	11.44	11.47	-0.2	112.5632
1.75	11.46	8.57	1.39	120.2628
4.67	11.48	11.67	-1.34	104.6221
8.08	11.49	14.93	1.66	164.0621
5.13	11.5	14.74	-1.64	110.6844
5.52	11.52	21.26	-1.41	131.0039
5.72	11.55	12.75	1	143.6225
8.1	11.55	16.7	-1.64	123.1003
12.99	11.56	22.87	-0.7	157.0212
12.31	11.57	27.42	-2.14	140.0411
1.86	11.59	6.03	-0.6	83.6804
7.71	11.61	26.17	-1.34	146.2001
6.53	11.64	12.97	0.61	142.8576
1.75	11.65	11.24	-0.79	106.3346
7.7	11.65	16.01	1.43	165.3427
3.4	11.66	9.13	-2.47	77.4229
11.41	11.69	26.58	0.26	178.9159
14.32	11.75	26.84	2.08	210.6607
4.57	11.77	13.01	0.07	131.7761
2.07	11.77	9.67	-0.99	98.4495
5.76	11.8	10.19	-0.68	116.4279
6.16	11.82	22.95	-0.23	158.4389
5.51	11.84	13.13	-1.02	120.2523
2.16	11.85	7.47	-2.42	68.6358
2.73	11.88	9.59	1.02	127.9761
6.31	11.88	12.23	1.76	152.9696
1.84	11.9	10.81	-1.53	96.8633
2.73	11.91	25.45	-0.36	160.6274
6.89	11.92	13.63	-2.24	108.4439
2.78	11.95	6.08	-1.16	83.2785
2.41	11.96	8.06	1.04	121.1258
3.95	11.96	15.05	-1.75	113.2136
11.82	12.02	22.96	-1.39	151.971
1.09	12.03	2.39	-2.43	31.7676
7.41	12.06	21.21	0.84	176.0617
5.65	12.06	10.29	-1.06	114.0522
3.14	12.08	5.71	-0.69	90.6734
7.76	12.12	15.18	0.44	156.9819
1.08	12.13	9.09	0.04	111.2225
10.27	12.15	24.5	-1.76	150.1343
10.05	12.17	23.26	0.89	188.5215
2.55	12.17	10.4	1.62	142.7045
6.18	12.17	13.02	-1.93	112.3384
1.03	12.19	8.36	1.92	132.385
1.28	12.19	6.4	-0.35	91.7967
3.31	12.21	11.02	-0.16	123.6036
1.07	12.22	11.99	0.05	126.4941
1.35	12.22	13.36	1.09	147.0405
2.79	12.23	6.18	0.04	102.7653
1.45	12.23	9.53	-1.36	95.8306
2.3	12.24	25.05	1.01	185.8381
4.91	12.25	25.53	-0.16	171.5779
8.79	12.28	19.33	1.74	191.244
2.24	12.28	25.3	1.92	200.4707
1.93	12.28	14.99	0.1	141.4166
3.24	12.29	14.3	-0.12	137.6325
3.76	12.31	8.33	-1.38	97.5732
3.25	12.32	9.81	1.96	148.8869
4.31	12.33	20.12	-0.14	158.4251
10.68	12.34	20.38	-1.92	141.2571
3.86	12.34	25.15	-1.92	142.4692
3.33	12.35	29.86	-1.96	150.7676
6.34	12.36	24.75	-2.04	142.5545
5.26	12.36	16.53	-2.33	115.8933
4.09	12.38	8.67	1.27	138.3387
4.62	12.38	9.34	-1.65	101.4729
3.36	12.39	7.01	-2.44	74.8469
1.67	12.41	19.14	0.02	156.5352
3.8	12.41	11.56	-1.54	109.1263
7.22	12.42	13.84	-1.2	132.0602
1.6	12.43	14.77	-1.09	124.9196
2.86	12.46	11.51	0.95	142.9491
5.47	12.47	23.2	1.82	199.7687
1.71	12.48	16.96	0.23	153.1988
7.31	12.49	22.59	-2.06	141.169
3.32	12.49	14.75	0.57	151.9609
5.35	12.53	11.63	-1.44	116.9573
2.93	12.53	14.73	2.07	172.7156
1.88	12.54	5.84	1.14	114.2219
6.85	12.57	23	0.16	178.2874
2.44	12.59	9.6	0.74	131.6551
3.06	12.6	7.07	-2.49	74.5392
12.05	12.62	20.25	-0.36	172.7862
1.73	12.67	13.32	-1.6	114.3165
5.86	12.7	11.73	1.35	162.1438
4.46	12.7	7.85	-1	107.9592
3.91	12.73	14.43	0.43	153.3319
4.84	12.75	8.88	1.36	148.298
3.49	12.76	9.21	0.68	134.7863
1.18	12.77	11.99	-0.47	125.5172
10.23	12.77	25.17	-1.66	163.5443
3.99	12.77	20.46	-0.6	158.7476
8.45	12.79	18.78	-1.53	148.0846
2.48	12.82	11.75	-1.85	106.3792
6.89	12.82	13.02	0.91	165.4409
2.4	12.86	9.8	-1.7	99.9424
4.62	12.87	8.96	2.1	159.6847
3.19	12.92	20.64	1.16	187.5169
2.04	12.92	17.03	-2.48	117.1456
4.14	12.93	7.51	-1.43	100.7001
3.77	12.95	7.76	-1.94	92.5428
3.79	12.96	12.69	0.44	149.4446
8.72	12.98	16.83	-1.74	143.4029
5.07	13	9.4	-1.1	118.2926
1.42	13.03	14.19	1.01	160.4566
14.57	13.05	25.45	1.25	225.6772
6.29	13.06	16.29	-0.84	150.6294
6.07	13.07	14.23	0.9	170.2327
1.81	13.07	8.77	-1.01	105.4889
5.36	13.13	13.02	-2.36	113.6045
2.41	13.14	16.87	0.89	169.695
5.62	13.16	20.61	-1.9	146.0794
1.03	13.18	2.49	-1.85	45.5006
2.37	13.19	5.88	-0.24	103.6026
1.11	13.2	4.1	-0.72	77.1511
9.57	13.21	21.53	-1.91	157.3069
2.31	13.25	5.77	-1.68	81.511
1.83	13.28	4.92	-1.94	69.5924
4	13.29	10.73	0.89	152.9853
2.09	13.3	9.77	-1.63	104.1269
3.22	13.34	9.85	-0.36	127.9341
2.83	13.35	5.72	-1.96	80.2933
9.65	13.36	27.24	0.17	207.7176
4.94	13.38	13.8	1.92	185.0323
1.07	13.38	3.27	-2.1	50.0696
1.1	13.38	9.26	-0.34	119.3195
2.02	13.39	11.62	-2	108.0966
2.46	13.42	12.04	-2.43	107.6255
13.53	13.46	28.36	-1.45	189.1565
2.53	13.49	9.31	-1.48	107.1468
1.91	13.49	8.25	-0.97	107.2688
2.04	13.49	7.94	-2.06	88.9805
1.25	13.52	7.43	-1.64	90.1929
2.11	13.53	7.36	-0.64	108.3093
7.28	13.56	21.54	2.47	228.3571
4.01	13.56	8.51	0.3	137.3214
1.59	13.56	11.63	-0.86	127.1416
2.32	13.57	6.66	-1.17	97.2832
6.32	13.58	14.19	1.6	189.2219
7.65	13.58	16.33	0.16	178.0691
6.05	13.59	13.06	-1.79	130.924
1.13	13.6	2.35	-1.92	45.7342
1.74	13.62	4.47	-2.25	63.023
3.03	13.63	21.1	1.35	203.8259
11.1	13.66	29.69	-2.09	181.711
4.3	13.68	8.59	2.03	166.3389
2.39	13.69	11.78	-0.4	138.1394
2.39	13.7	20.82	1.49	205.3141
4.78	13.72	11.93	-0.44	145.7495
3.99	13.75	8.62	0.9	149.742
1.68	13.77	6.49	-0.48	105.3605
9.93	13.79	18.68	-2.27	153.6586
11.43	13.8	23.53	-0.63	197.7793
4.88	13.8	13.64	-1.72	132.8563
5.2	13.8	15.77	-1.92	138.1622
3.69	13.81	10.38	-1.97	111.3814
3.39	13.82	13.68	-1.93	125.7296
2.28	13.84	7.39	-1.82	93.218
1.92	13.86	11.29	-1.52	118.7907
3.66	13.87	6.73	-2.2	90.3097
1.36	13.89	28.65	2.46	249.8517
4.21	13.9	23.47	0.84	209.6861
9.16	13.91	19.42	-2.07	158.8691
9.34	13.91	16.82	-2.25	149.3985
6.77	13.92	12.74	-0.35	160.0659
1.5	13.93	27.99	0.93	224.2156
7.46	13.95	22.25	2.36	236.6358
10.72	13.95	27.74	0.97	235.6645
10.78	13.95	20.67	0.21	206.0729
8.21	13.96	26.53	-0.82	197.7395
1.78	14.01	7.82	-2.42	85.3526
9.92	14.03	16.98	0.86	205.4339
2.57	14.03	6.78	-0.37	115.7239
2.62	14.04	12.22	-2	118.6477
4.48	14.04	9.1	2.31	178.7605
4.47	14.05	20.88	-1.59	163.3668
4.39	14.06	23.03	-1.19	181.816
7.15	14.06	26.97	-1.7	184.23
1.91	14.09	24.34	-2.02	164.8751
3.69	14.09	24.47	-1.81	170.497
1.34	14.1	3.58	-1.78	63.3291
9.04	14.13	26.15	2.04	249.5661
2.08	14.16	9.7	-1.23	118.2017
1.72	14.17	8.45	-2.48	89.2225
5.92	14.17	13.1	-0.49	159.2835
7.7	14.18	14.19	1.39	200.1086
3.45	14.21	18.25	1.17	200.1662
7.18	14.21	24.07	1.67	235.4007
3.8	14.21	9.37	-2.45	102.6775
2.6	14.23	9.56	-1.27	122.4243
4.35	14.26	9.18	-2.06	111.319
2.32	14.26	9.15	-2.12	102.0319
2.99	14.27	8.6	-0.26	132.0825
3.24	14.28	11.51	-0.02	152.0807
2.78	14.29	10.26	-0.13	142.425
3.67	14.29	12.44	-1.79	128.5821
6.66	14.32	25.49	1.29	234.746
4.34	14.33	12.41	1.45	184.2104
1.19	14.34	9.47	1.13	152.7813
5.51	14.34	13.39	-1.56	143.0249
1.06	14.35	8.99	0.05	132.9365
6.92	14.36	26.5	0.85	231.4636
10.82	14.37	25.18	-0.2	217.7668
8.19	14.39	29.4	0.05	228.0755
12.6	14.39	21.48	-1.7	186.9578
10.37	14.39	18.47	0.75	215.5389
1.55	14.4	12.06	-0.31	147.1467
4.73	14.46	9.75	0.79	164.7753
3.4	14.46	22.46	-0.21	197.4081
6.84	14.46	14.06	-0.22	174.5571
2.05	14.51	7.11	-0.89	111.0504
5.99	14.52	14.24	-2.15	139.6049
1.43	14.53	8.02	-0.8	115.9907
6.23	14.55	12.2	-0.86	155.7538
